cluster,n,m,modularity,cpm_score,connectivity,ktruss_vals
29297,67,103,1.1188547806522472e-06,80.89,1.0,4.0
258216,15,17,1.8467898426545912e-07,15.95,1.0,3.0
21524,80,149,1.6186147472164617e-06,117.4,1.0,4.0
267765,13,13,1.4122519732741833e-07,12.22,1.0,2.0
154913,26,29,3.150408169387989e-07,25.75,1.0,3.0
60201,45,93,1.0102910382857362e-06,83.1,1.0,4.0
44721,53,87,9.451072479095398e-07,73.22,1.0,4.0
19895,84,176,1.911901017458388e-06,141.14,1.0,4.0
82240,38,53,5.757606924531564e-07,45.97,1.0,2.0
98873,34,73,7.930263802751588e-07,67.39,1.0,4.0
105179,33,36,3.9108227572874053e-07,30.72,1.0,3.0
175031,24,43,4.6712901360041655e-07,40.24,1.0,2.0
175206,24,24,2.60722215308228e-07,21.24,1.0,3.0
174776,24,25,2.715867541963459e-07,22.24,1.0,2.0
137848,28,29,3.15037970116813e-07,25.22,1.0,2.0
16503,94,170,1.8466307822847516e-06,126.28999999999999,1.0,7.0
4673,101,154,1.6729472930790896e-06,103.5,1.0,3.0
146271,27,39,4.23674572998838e-07,35.49,1.0,2.0
19127,86,156,1.694621933915221e-06,119.44999999999999,1.0,6.0
53741,48,76,8.25625031933752e-07,64.72,1.0,3.0
19960,84,136,1.477410638452614e-06,101.14,1.0,2.0
194617,22,24,2.607203777923114e-07,21.69,1.0,3.0
47897,51,94,1.0211413607663903e-06,81.25,1.0,4.0
75129,40,50,5.431680552072095e-07,42.2,1.0,3.0
27310,70,130,1.4122398767664645e-06,105.85,1.0,2.0
183880,23,24,2.607232590455926e-07,21.47,1.0,3.0
196695,22,30,3.259027398450807e-07,27.69,1.0,3.0
57835,46,64,6.952338408130687e-07,53.65,1.0,4.0
77943,39,55,5.974878510165974e-07,47.59,1.0,3.0
51782,49,68,7.387182040395656e-07,56.24,1.0,4.0
195218,22,24,2.607217528313174e-07,21.69,1.0,3.0
90111,36,49,5.323021909059971e-07,42.7,1.0,3.0
20696,82,138,1.4991341394211503e-06,104.78999999999999,1.0,4.0
136944,28,30,3.259026393835891e-07,26.22,1.0,2.0
52163,49,93,1.0102740172766665e-06,81.24,1.0,3.0
129742,29,32,3.476303124986933e-07,27.939999999999998,1.0,3.0
205806,21,22,2.3899246008814254e-07,19.9,1.0,2.0
204948,21,22,2.3899479315507614e-07,19.9,1.0,2.0
30842,65,107,1.162346506186616e-06,86.2,1.0,4.0
95040,35,36,3.910835300959402e-07,30.05,1.0,2.0
99979,34,35,3.8021590947411953e-07,29.39,1.0,3.0
16034,96,152,1.6512171002245535e-06,106.4,1.0,3.0
195908,22,22,2.389910449235481e-07,19.69,1.0,2.0
46749,52,58,6.300526806396889e-07,44.74,1.0,3.0
146464,27,32,3.4762379940759453e-07,28.49,1.0,3.0
77850,39,56,6.083284507131284e-07,48.59,1.0,3.0
121931,30,46,4.997135491655169e-07,41.65,1.0,3.0
38223,58,72,7.821623526932522e-07,55.47,1.0,3.0
99913,34,35,3.802216764948107e-07,29.39,1.0,3.0
98644,34,43,4.6711844903455614e-07,37.39,1.0,3.0
49834,50,71,7.713057990332622e-07,58.75,1.0,3.0
27057,71,128,1.3905087867214738e-06,103.15,1.0,2.0
1834,190,1186,1.2882298603321178e-05,1006.45,2.0,10.0
27170,70,117,1.2709345922755543e-06,92.85,1.0,4.0
34602,61,90,9.77681189286654e-07,71.7,1.0,4.0
164671,25,28,3.041725743703577e-07,25.0,1.0,3.0
29290,67,116,1.2601618491681244e-06,93.89,1.0,3.0
110570,32,45,4.888514917500014e-07,40.04,1.0,2.0
25764,72,140,1.5208241157261006e-06,114.44,1.0,4.0
93870,35,65,7.061137059647236e-07,59.05,1.0,4.0
31843,64,104,1.1297947237231436e-06,83.84,1.0,3.0
40858,56,91,9.885548472458138e-07,75.6,1.0,2.0
30247,66,74,8.038067821772532e-07,52.55,1.0,3.0
27288,70,95,1.0320288747403207e-06,70.85,1.0,3.0
2606,133,583,6.332924845337516e-06,495.22,2.0,7.0
1483,227,1875,2.0364158744879275e-05,1618.49,3.0,9.0
2575,134,602,6.538678637915538e-06,512.89,1.0,7.0
82207,38,41,4.453914951116161e-07,33.97,1.0,3.0
104275,33,36,3.910785369680315e-07,30.72,1.0,2.0
